-0.0013696075	0.085005105	0.047134597	0.02368701	0.08936676	0.014653868	-0.04302087	-0.13366103	-0.053911433	0.02730086	0.05496754	-0.010434917	-0.032143947	-0.042114984	-0.14496863	-0.0421529
-0.0038635705	0.109700456	0.0234137	0.07786232	0.12472634	-0.0032306393	0.012038292	-0.067685544	0.012618367	0.06393197	0.049408995	0.026884267	-0.0002613186	-0.0621473	-0.17137071	-0.058526445
-0.086765535	0.067357615	0.05086826	0.07409275	0.052499674	0.0070385896	0.02530472	-0.08768844	0.031530347	-0.023043726	-0.0019079676	-0.02602682	-0.030559933	-0.015337587	-0.21227343	-0.031332526
-0.04815055	0.050052986	-0.003569574	0.04809854	0.03929605	-0.01043092	-0.04620508	-0.066960886	0.023280887	0.029227354	0.015722226	-0.033514585	-0.025392316	-0.014668079	-0.19486764	-0.017013395
-0.037739445	0.05730871	0.016859662	0.06716046	0.056497086	-0.046115868	-0.041937564	-0.074744865	-0.01706407	0.041983817	0.016176183	-0.010552511	-0.026926467	-0.03480556	-0.12029401	-0.023612907
-0.03170068	-0.007830721	0.03393797	0.06833182	0.114671595	0.011065713	-0.030606586	-0.038670145	-0.05143055	0.07742022	0.08525747	-0.004822292	-0.006442299	0.007996669	-0.178388	-0.048107803
0.010170005	0.12900878	0.02685923	0.018138025	0.12760428	-0.06654192	0.03842709	-0.16533895	-0.000797706	0.026551127	0.00146288	-0.053241912	-0.032414854	-0.07257621	-0.23466523	-0.015134504
-0.08759528	0.077145964	-0.047538072	-0.021270616	0.106082976	-0.056773335	0.04125181	-0.09052642	-0.034220338	0.06290791	0.025842916	-0.010119279	0.055180795	0.031211216	-0.16070141	-0.027809221
-0.052445613	0.062171366	-0.00050288654	0.10819101	0.092379265	-0.045619544	-0.043938037	-0.14623106	-0.012171949	-0.0091595845	0.0081462	-0.008088356	0.018533744	-0.020507542	-0.11999936	-0.07601276
-0.06577262	0.08178315	-0.07282083	0.10910306	0.098677844	-0.00023315237	0.04758377	-0.044324197	0.036506377	0.02706645	0.0075694406	-0.033623625	-0.012858722	-0.06767414	-0.21431373	-0.04890523
0.004057435	0.020057185	0.0966714	0.09672074	0.041080218	0.05452802	0.0048720003	-0.15452886	0.026929017	0.047993805	0.012177574	0.039316986	-0.0016749995	-0.032938093	-0.11752936	-0.009334562
-0.021663597	0.019795416	0.037195407	0.111533985	0.0763864	-0.027282668	-0.057136457	-0.10606781	-0.016208248	0.09910224	0.03468355	0.039075855	-0.038643587	-0.08169799	-0.15420377	-0.009702671
-0.12465817	0.06098387	0.0069661266	0.004709928	0.07562119	0.038275693	-0.08096811	-0.03788849	-0.033340026	0.012435721	0.026416557	-0.06356904	0.0047661006	-4.8219725e-05	-0.11462664	0.013895391
0.005176345	0.14196727	0.13627875	0.055244878	0.060530018	-0.046791572	-0.047094677	-0.0393971	-0.07872268	0.017289944	-0.00748862	-0.05475984	0.03624677	0.010345007	-0.15445323	-0.06291075
-0.06597737	-0.016708788	0.018271782	0.025348632	-0.00022035858	-0.034613818	-0.022680102	-0.041747656	0.029020188	-0.0014348982	0.023498781	0.072934784	0.06675662	-0.03993798	-0.101011716	0.03939827
0.007288814	0.042774703	-0.013053224	0.038828455	0.120021276	-0.03947318	-0.0036531927	-0.09207447	0.023793735	0.0797179	-0.04537062	0.03317788	-0.0065479185	-0.047271263	-0.15753534	-0.01962302
-0.09415936	0.09768529	-0.05987427	0.07162846	0.041701257	-0.036846332	0.0017162273	-0.05735408	0.0186246	0.02039772	0.039351832	-0.03147624	0.03938138	0.021409595	-0.15825935	-0.050722968
-0.04681175	0.12602575	0.0050601237	0.0039793737	0.073335506	-0.06739593	0.043781374	-0.04659404	0.021660944	0.056653596	0.027115747	0.03161517	0.0054481393	-0.09306742	-0.19896209	-0.085663565
0.07525735	0.004954735	0.026907928	0.03174613	0.07735359	-0.0587415	-0.019029863	-0.015504113	-0.028035963	0.015180105	0.04571743	-0.0004613292	-0.025144694	-0.03891876	-0.2060675	-0.027016673
-0.04474372	0.05308945	0.06506631	0.08309366	0.09926129	-0.08632227	0.0064711506	0.058581874	-0.013383099	-0.04460157	0.061640244	0.01806548	0.014227884	-0.05676855	-0.09405297	-0.058923904
-0.07073496	0.034323793	0.0062767765	0.08513499	0.11800362	-0.079844624	-0.03553249	-0.0149192205	-0.012172246	0.041499496	-0.11619406	0.054630313	-0.045222033	-0.027287923	-0.06621888	-0.0036867545
-0.042842824	0.07753038	-0.029592896	0.04958501	0.04688265	0.06117866	0.032476425	-0.070628315	-0.053703446	0.013498119	0.029291565	0.04685808	-0.034009136	-0.032912716	-0.20315833	-0.10575042
0.030626	-0.013440502	-0.062385198	0.050171822	0.03761545	0.034731943	0.03972609	-0.018377408	0.06681717	-0.09258877	0.14866209	0.012861055	-0.040211204	-0.113067515	-0.11833163	-0.084624715
0.10219277	0.03825032	0.061385363	0.04571538	0.01570273	-0.07744476	-0.011385675	0.02375613	-0.03650612	0.053288624	-0.022515822	0.099666335	-0.0023937023	0.025705343	-0.18585685	-0.05061296
-0.07071069	0.017485287	-0.045503203	0.09285578	-0.008794093	-0.00829246	-0.009446924	-0.023430731	-0.019691514	0.008876506	-0.018759476	0.0139516145	-0.028505031	-0.025275722	-0.009315249	-0.07730418
-0.029044403	0.09979721	0.07082105	0.020209385	0.02515256	0.06897461	0.009664722	-0.06697849	0.012425104	-0.09417091	0.022911293	0.04988582	0.022313755	-0.0034794777	-0.0995637	-0.097270876
-0.04103033	0.035077572	0.021280201	0.08427539	0.029218258	0.04192124	-0.00857126	-0.14321932	-0.053159613	-0.013322193	0.03014249	-0.004785926	-0.013365924	-0.04499282	0.020762008	-0.050361555
0.08562687	0.065276586	0.040792365	0.14253646	0.012536144	0.05601742	-0.02319016	-0.07915792	-0.076965764	0.083361275	0.07680158	-0.0046764193	-0.08652023	0.08979654	-0.01135235	-0.026730146
-0.03307664	-0.036800295	-0.0064869775	-0.019925764	-0.02505549	0.065227754	-0.09352322	-0.1286242	-0.045957454	0.09189286	0.014345578	-0.04012095	-0.02331267	0.0024103841	-0.015664103	-0.037101362
-0.12259344	0.046583142	0.07509732	-0.016769024	0.08970544	-0.039624766	-0.046915274	-0.016909346	0.03716009	0.033367462	0.00014555902	-0.011906753	-0.011599252	-0.057154913	0.002816809	-0.049873367
-0.00019237728	0.10080245	-0.037956055	-0.0063069607	0.1402921	-0.017905219	-0.03232765	0.004691722	0.0013053041	0.02521807	0.0082997745	0.027850835	0.11294718	0.010707514	-0.18523453	-0.03181189
-0.06824203	0.037866663	0.10308997	0.011092305	-0.011773011	0.04054654	-0.04510424	-0.044185743	-0.07694976	0.055568624	0.0027726134	0.043649398	0.08667561	-0.024943812	-0.08216708	-0.06240918
0.018628988	0.09023615	-0.033653628	0.028048025	0.062999286	-0.06798965	0.06923585	-0.23226361	-0.006913448	0.039586753	0.09227045	0.0049405987	0.008049024	0.09203672	-0.03684009	-0.05289121
-0.08562833	0.05384745	0.097499564	0.011167635	0.038301922	0.052377466	-0.022135144	-0.0091685895	-0.037721198	0.024795566	0.03536242	0.041935097	-0.028330468	0.041502427	0.029847037	-0.060020518
-0.07610304	0.023688782	-0.015431912	0.00422725	0.01778347	-0.05596466	-0.097580485	-0.06216187	0.04713493	0.0074154614	-0.028870994	0.017199734	-0.10823549	-0.053834345	-0.11530581	-0.13924584
0.025017723	0.043135166	-0.05308739	0.016472075	0.008064513	0.008661237	-0.023294035	-0.13562746	0.033232722	-0.036765043	0.010779982	-0.036245953	0.08293761	-0.07311459	-0.036779005	0.032111667
0.0070027057	-0.07668986	0.06979592	0.015798349	-0.005886309	-0.041812696	-0.025170635	0.009443823	-0.027928209	0.0019575492	0.02535711	-0.048097625	-0.03122452	-0.061820805	-0.11702832	-0.031886626
-0.029266912	0.118528634	-0.00036921442	0.19423538	0.10929088	0.052821834	0.025358979	0.09745849	-0.03245705	0.008097279	-0.029574288	-0.104388945	-0.05436755	0.07122539	-0.16071974	-0.07751764
-0.116252296	0.016203923	0.013555453	0.03175819	0.07570364	-0.093582146	-0.018074917	-0.02522157	-0.04570932	0.08884352	-0.034839	0.030268632	0.10031799	-0.04367087	-0.0010228204	0.05820795
0.08576807	0.052615657	-0.07831885	0.08929818	-0.062475685	0.07648136	-0.07760348	0.021924684	0.019029805	9.063033e-05	0.020300683	0.01925983	0.016335601	-0.067042716	-0.013990274	-0.020313531
-0.05975626	0.063504815	-0.05856719	0.012756773	-0.01879131	-0.018352345	-0.05201712	-0.12653227	-0.041634206	0.029208407	0.0692767	-0.018380288	-0.018565636	0.03238582	-0.13067867	-0.06441999
-0.1339246	0.09601353	-0.07822315	-0.03651879	0.076322086	0.023274092	0.0034600275	0.028323349	0.006861312	0.039748516	-0.04539718	0.050178017	0.05545142	-0.028679544	-0.13081038	-0.069533795
-0.011268111	0.080536	-0.0018297636	0.018309902	0.03394161	0.03517585	0.009092083	0.008701641	-0.11776718	0.14357814	-0.0024886394	-0.013110484	0.0003672084	0.05290552	-0.08009383	-0.1069998
0.0072382493	0.0676203	0.043884497	-0.043561883	0.07850567	0.015966255	0.0108930245	-0.074402444	-0.041505028	0.09017343	0.06477055	-0.057258647	-0.005349911	0.030322595	-0.137669	0.013985123
0.0026309956	-0.021207683	-0.03565595	-0.063277714	0.0061543537	0.012948861	0.090932705	-0.03331843	-0.063579425	0.0017435411	0.03740959	0.057200935	0.07397514	-0.0501456	0.010712678	-0.044200737
-0.0007341346	0.051746663	0.041502964	0.00896608	0.081510454	-0.10900658	0.010953237	-0.021771641	-0.05394453	0.07417764	-0.02708315	-0.008296849	0.09605005	-0.07491732	-0.22126406	-0.012492789
-0.054780077	-0.037602216	-0.08006208	-0.08319206	0.01592844	0.06738989	0.015478911	-0.092266604	0.030502811	0.029120883	0.006438832	-0.06590923	0.07069414	0.081784695	-0.15772201	-0.054665733
-0.009240307	0.0030752153	-0.0331128	0.018056113	0.08709629	0.018263206	-0.03173465	-0.11816071	-0.033679776	0.00047628419	-0.043719307	0.031431206	0.035266902	-0.00066494755	-0.029971682	-0.054043368
-0.027527092	0.030443452	-0.046387587	-0.009345633	-0.018737225	0.001849461	-0.015823347	-0.25192988	-0.050847325	0.026141379	-0.094028234	0.0767094	-0.0035636188	0.01766952	-0.13847914	-0.05779691
-0.016973339	0.011482323	-0.09001073	0.05819099	-0.016564902	0.057462923	-0.11863925	-0.017392306	0.029270606	-0.03234117	0.10489527	0.0028680789	0.0060793236	0.052227512	-0.08641987	-0.16115917
0.014810706	-0.060168616	0.025646864	0.003180578	0.039034694	0.07282289	0.074047185	-0.10955084	0.040265508	0.020875279	0.03935512	0.035959836	0.016243178	-0.07437188	-0.11259903	0.02257842
0.03926732	-0.14890653	-0.05567442	0.18531077	0.08372759	-0.07766532	0.011396321	-0.11173738	0.033601616	-0.046548344	0.045229632	-0.08931683	0.06683817	-0.016213745	-0.057158615	-0.06877113
-0.014939465	0.11920553	0.17370233	0.10561578	0.11867317	0.027232597	0.0013520025	0.01955409	0.029456807	-0.04166745	-0.027340952	-0.042278673	0.0073401127	-0.104366526	0.06412153	-0.0040821442
